id,date,text,views,forwards,replies,reactions
18418,2025-04-29 06:51:00+00:00,,87693,2,11,"{'ReactionCustomEmoji(document_id=5343638107403087029)': 431, ""ReactionEmoji(emoticon='❤')"": 186, ""ReactionEmoji(emoticon='😍')"": 96, ""ReactionEmoji(emoticon='🔥')"": 78, ""ReactionEmoji(emoticon='👍')"": 35, ""ReactionEmoji(emoticon='😁')"": 16, 'ReactionCustomEmoji(document_id=5246778936951602392)': 2}"
18417,2025-04-29 05:26:26+00:00,,107253,59,0,{}
18416,2025-04-29 05:26:26+00:00,"Утро, первые лучи солнца пробиваются сквозь окна, а на улице слышно пение птиц🕊

Ощущение, словно ты в Версале 18 века, где скоро маменька позовет тебя на завтрак. Потянувшись на мягкой постели, ты встаешь и застилаешь ее любимым пледом Moroshka Klassika 2.0 во французском стиле Туаль де Жуи. 

На таком приятно разлечься (ведь он состоит из 60% хлопка) и прочесть пару глав увлекательной книги, которая унесет тебя в мир фантазий и настроит на новый день. 

Реклама",107630,58,31,"{""ReactionEmoji(emoticon='❤')"": 558, 'ReactionCustomEmoji(document_id=5343638107403087029)': 275, ""ReactionEmoji(emoticon='🔥')"": 145, ""ReactionEmoji(emoticon='👍')"": 82, ""ReactionEmoji(emoticon='😇')"": 21, ""ReactionEmoji(emoticon='😁')"": 17, ""ReactionEmoji(emoticon='⚡')"": 12}"
18415,2025-04-28 16:36:06+00:00,"Самый ожидаемый стрим года⛈️

Приготовили для вас такое... Пока не можем раскрыть все подробности, но вы можете догадаться сами, с каким брендом проведем эфир! 

Пишите свои догадки в комментарии. Первому, кто даст правильный ответ, подарим 2 000 бонусов на карту клиента и сертификат на шопинг!

Ставьте напоминание на 30 апреля, 16:00 (мск)

Конкур завершен! Победителем становится  Er Sever @Ersever, поздравляем🩷",107732,50,407,"{'ReactionCustomEmoji(document_id=5343638107403087029)': 623, ""ReactionEmoji(emoticon='❤')"": 314, ""ReactionEmoji(emoticon='😍')"": 135, ""ReactionEmoji(emoticon='👍')"": 95, ""ReactionEmoji(emoticon='⚡')"": 28, ""ReactionEmoji(emoticon='😁')"": 28, ""ReactionEmoji(emoticon='🔥')"": 27}"
18414,2025-04-28 16:06:36+00:00,,89807,449,0,{}
18413,2025-04-28 16:06:36+00:00,,94256,451,0,{}
18412,2025-04-28 16:06:36+00:00,,87617,451,0,{}
18411,2025-04-28 16:06:36+00:00,,86905,455,0,{}
18410,2025-04-28 16:06:36+00:00,"Не удержались и сразу заказали себе всю коллекцию Black Limited Edition🖤🤍

Делимся впечатлениями: 

черные румяна — к ним сразу потянулась рука, потому что такого мы еще не видели. Они подстраиваются под pH кожи и преобразуются в прохладный розовый оттенок;
черный блеск-масло — красиво оттеняет цвет губ и дает шиммерный финиш;

прозрачные румяна — создает естественный розовый оттенок, насыщенность которого зависит от кожи;
прозрачный блеск-масло — можно наносить соло так и в комбо с карандашом для губ или помадой. Дарит суперглянцевый эффект.

Реклама",86473,455,36,"{""ReactionEmoji(emoticon='❤')"": 640, 'ReactionCustomEmoji(document_id=5343638107403087029)': 313, ""ReactionEmoji(emoticon='👍')"": 163, ""ReactionEmoji(emoticon='🔥')"": 81, ""ReactionEmoji(emoticon='😍')"": 24, ""ReactionEmoji(emoticon='😇')"": 14, ""ReactionEmoji(emoticon='😁')"": 13}"
18409,2025-04-28 15:15:14+00:00,,91765,48,0,{}
18408,2025-04-28 15:15:14+00:00,"Купили набор Passion & Beyond, чтобы затестить уход. Теперь хотим полноразмерки⭐️

В Deep Moisture Body Basic Set входят продукты с церамидами и маслом моринги: гель для душа (300 мл) и лосьон для тела (150 мл). Они наполняют кожу влагой и усиливают защитный барьер. А этот нежный пудровый аромат просто шикарен — постоянно улавливаем его в течение дня. 

Весь уход упакован в минималистичную коробку, поэтому может стать классным подарком! 

При покупке этих и других средств можно получить до 1 500 бонусов на карту клиента до 30 апреля!

Реклама",95378,49,19,"{""ReactionEmoji(emoticon='❤')"": 442, 'ReactionCustomEmoji(document_id=5343638107403087029)': 252, ""ReactionEmoji(emoticon='👍')"": 96, ""ReactionEmoji(emoticon='😇')"": 83, ""ReactionEmoji(emoticon='🔥')"": 18, ""ReactionEmoji(emoticon='😁')"": 12, ""ReactionEmoji(emoticon='⚡')"": 5}"
18407,2025-04-28 14:50:13+00:00,,96189,223,0,{}
18406,2025-04-28 14:50:13+00:00,,97903,228,0,{}
18405,2025-04-28 14:50:13+00:00,,100588,225,0,{}
18404,2025-04-28 14:50:13+00:00,,95928,223,0,{}
18403,2025-04-28 14:50:13+00:00,,93957,229,0,{}
18402,2025-04-28 14:50:13+00:00,"ART&FACT. был основан в 2020 году тремя друзьями-предпринимателями. Бренд активно ворвался на рынок, начав с онлайн-продаж, а теперь его можно найти в магазинах Золотого Яблока. В этом году ART&FACT. открыл собственное производство, на котором разрабатывают новые средства и совершенствуют уже существующие формулы.

Ориентироваться в ассортименте просто. На всех продуктах ART&FACT. указаны основные активы и их концентрация. Вы сразу понимаете, что внутри. 

Рассказывать о эффективности продуктов гораздо проще не примерах. На карточках найдете информацию о бестселлерах бренда и их действии. Знакомьтесь, возможно, вы найдете сыворотку, крем или пилинг под свой запрос именно в этом посте. 

— Сыворотка с цинком и ниацинамидом 
— Кровавый пилинг с кислотами
— Лосьон с экстрактом ромашки и молочной кислотой 
— Крем-гель вокруг глаз с кофеином 
— Энзимная пудра-пилинг с азелаиновой кислотой 

Реклама",94964,220,24,"{""ReactionEmoji(emoticon='❤')"": 549, ""ReactionEmoji(emoticon='👍')"": 187, 'ReactionCustomEmoji(document_id=5343638107403087029)': 182, ""ReactionEmoji(emoticon='🔥')"": 95, ""ReactionEmoji(emoticon='😁')"": 27, ""ReactionEmoji(emoticon='😍')"": 13, ""ReactionEmoji(emoticon='⚡')"": 12}"
18401,2025-04-28 14:27:20+00:00,,92248,3,20,"{""ReactionEmoji(emoticon='❤')"": 361, 'ReactionCustomEmoji(document_id=5343638107403087029)': 190, ""ReactionEmoji(emoticon='⚡')"": 84, ""ReactionEmoji(emoticon='😍')"": 49, ""ReactionEmoji(emoticon='👍')"": 34, ""ReactionEmoji(emoticon='🔥')"": 8, ""ReactionEmoji(emoticon='😁')"": 8, ""ReactionEmoji(emoticon='😇')"": 6}"
18400,2025-04-28 14:23:48+00:00,,89884,3,14,"{""ReactionEmoji(emoticon='❤')"": 339, 'ReactionCustomEmoji(document_id=5343638107403087029)': 185, ""ReactionEmoji(emoticon='🔥')"": 99, ""ReactionEmoji(emoticon='😍')"": 41, ""ReactionEmoji(emoticon='😁')"": 30, ""ReactionEmoji(emoticon='👍')"": 24, ""ReactionEmoji(emoticon='⚡')"": 7, ""ReactionEmoji(emoticon='😇')"": 7}"
18399,2025-04-28 14:16:01+00:00,,93933,3,15,"{'ReactionCustomEmoji(document_id=5343638107403087029)': 422, ""ReactionEmoji(emoticon='❤')"": 202, ""ReactionEmoji(emoticon='😁')"": 112, ""ReactionEmoji(emoticon='👍')"": 60, ""ReactionEmoji(emoticon='😇')"": 21, ""ReactionEmoji(emoticon='🔥')"": 7}"
18398,2025-04-28 14:14:58+00:00,"Да, погружаемся в мир специального ухода с брендом Art&Fact.! И сразу проверить, как хорошо вы знакомы с маркой!",95688,3,7,"{'ReactionCustomEmoji(document_id=5343638107403087029)': 424, ""ReactionEmoji(emoticon='❤')"": 221, ""ReactionEmoji(emoticon='👍')"": 113, ""ReactionEmoji(emoticon='😁')"": 35, ""ReactionEmoji(emoticon='🔥')"": 16}"
18397,2025-04-28 14:14:51+00:00,"Art&Fact, судя но намеку)",98256,2,0,"{""ReactionEmoji(emoticon='🔥')"": 328, 'ReactionCustomEmoji(document_id=5343638107403087029)': 211, ""ReactionEmoji(emoticon='😍')"": 95, ""ReactionEmoji(emoticon='❤')"": 76, ""ReactionEmoji(emoticon='👍')"": 34, ""ReactionEmoji(emoticon='😁')"": 11, ""ReactionEmoji(emoticon='⚡')"": 7}"
18396,2025-04-28 13:46:30+00:00,"Сегодня в рубрике #историябренда расскажем про марку ухода, с которой очень просто разобраться, какие активы вам нужны. Разложили все по факту... 

Есть догадки?",100729,3,39,"{'ReactionCustomEmoji(document_id=5343638107403087029)': 469, ""ReactionEmoji(emoticon='❤')"": 220, ""ReactionEmoji(emoticon='👍')"": 155, ""ReactionEmoji(emoticon='⚡')"": 43, ""ReactionEmoji(emoticon='😁')"": 23, ""ReactionEmoji(emoticon='🔥')"": 12, ""ReactionEmoji(emoticon='😍')"": 8, ""ReactionEmoji(emoticon='😇')"": 8}"
